Code,Course,Section,Session,Credits,Campus,Instructor,Times,Location,Year/Sem.
BUS281,Management Information Systems(BUS281)(Prerequisite),D,15W,3,AUA Main Campus,Vahe Odabashian,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 207E Paramaz Avedissian Building,202324/spring
BUS288,Business Analytics(BUS288)(Prerequisite),0,15W,3,AUA Main Campus,Armen Avetisyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 206E Paramaz Avedissian Building,202324/spring
BUS292,Internship(BUS292)(Prerequisite),3,15W,3,AUA Main Campus,Eliza Tigranyan,TBD,,202324/spring
BUS299,Capstone: Simulation(BUS299),B,15W,3,AUA Main Campus,Knar Khachatryan,SAT 9:00am-5:00pm,Classroom 114W Paramaz Avedissian Building,202324/spring
BUS299,Capstone: Simulation(BUS299),C,15W,3,AUA Main Campus,Aleksandr Grigoryan,SAT 9:00am-5:00pm,Classroom 114W Paramaz Avedissian Building,202324/spring
BUS299,Capstone: Simulation(BUS299),D,15W,3,AUA Main Campus,Aleksandr Grigoryan,SUN 9:00am-5:00pm,Classroom 308E Paramaz Avedissian Building,202324/spring
BUS299,Capstone: Simulation(BUS299),E,15W,3,AUA Main Campus,Aleksandr Grigoryan,SUN 9:00am-5:00pm,Classroom 308E Paramaz Avedissian Building,202324/spring
BUS299CP,Capstone: Consulting Project(BUS299CP),A,15w,3,AUA Main Campus,Karen Sarkavagyan,TBD,,202324/spring
BUS299HT,Capstone: Honors Thesis(BUS299HT),F,15w,3,AUA Main Campus,Gayane Barseghyan,,,202324/spring
BUS299HT,Capstone: Honors Thesis(BUS299HT),G,15w,3,AUA Main Campus,Gayane Barseghyan,,,202324/spring
BUS305,Managing People & Organizations(BUS305),0,15W,3,AUA Main Campus,Mane Beglaryan,WED 6:30pm-9:40pm,Classroom 213W Paramaz Avedissian Building,202324/spring
BUS307,Human Resource Management(BUS307)(Prerequisite),0,15W,3,AUA Main Campus,Mane Beglaryan,FRI 6:30pm-9:20pm,Classroom 208E Paramaz Avedissian Building,202324/spring
BUS321,Data Mining for Business(BUS321)(Prerequisite),0,15W,3,AUA Main Campus,Arman Asryan,SAT 10:30am-1:15pm,Classroom 207E Paramaz Avedissian Building,202324/spring
BUS322,Managerial Economics(BUS322),0,15W,3,AUA Main Campus,Samson Avetian,SAT 2:00pm-4:45pm,Classroom 213W Paramaz Avedissian Building,202324/spring
BUS327,Microfoundations of Competitiveness(BUS327)(Prerequisite),0,15W,3,AUA Main Campus,Martin Galstyan,MON 6:30pm-9:30pm,Classroom 308E Paramaz Avedissian Building,202324/spring
BUS330,Financial Management(BUS330),0,15W,3,AUA Main Campus,Ara Chalabyan,SAT 10:30am-1:15pm,Classroom 214W Paramaz Avedissian Building,202324/spring
BUS332,Corporate Finance(BUS332),0,15W,3,AUA Main Campus,Ara Chalabyan,SAT 2:00pm-4:45pm,Classroom 214W Paramaz Avedissian Building,202324/spring
BUS338,Investment Analysis and Management(BUS338),0,15W,3,AUA Main Campus,Garegin Gevorgyan,TUE 6:30pm-9:15pm,Classroom 213W Paramaz Avedissian Building,202324/spring
BUS385,Project Management(BUS385)(Prerequisite),0,15W,2,AUA Main Campus,Agassy Manoukian,THU 6:30pm-8:10pm,Classroom 213W Paramaz Avedissian Building,202324/spring
BUS391,Start-up Management(BUS391),0,15W,2,AUA Main Campus,Armen Avakian,THU 8:30pm-10:10pm,Classroom 208E Paramaz Avedissian Building,202324/spring
CBE102,Introduction to Personal Finance(CBE102),0,15W,3,AUA Main Campus,Mariam Ter-Sahakyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 307E Paramaz Avedissian Building,202324/spring
CHSS110,Introduction to Philosophy(CHSS110),0,15W,3,AUA Main Campus,Arshak Balayan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 208E Paramaz Avedissian Building,202324/spring
CHSS111,Introduction to Ethics(CHSS111),0,15W,3,AUA Main Campus,Levon Babajanyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 406E Paramaz Avedissian Building,202324/spring
CHSS114,Introduction to Religion(CHSS114),0,15W,3,AUA Main Campus,Harutyun Harutyunyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 306E Paramaz Avedissian Building,202324/spring
CHSS127,World Civilizations(CHSS127),0,15W,3,AUA Main Campus,Alexander Agadjanian,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 208E Paramaz Avedissian Building,202324/spring
CHSS128,History of the Modern World(CHSS128),0,15W,3,AUA Main Campus,Robert Tyler,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 114W Paramaz Avedissian Building,202324/spring
CHSS130,Introduction to Art(CHSS130),0,15W,3,AUA Main Campus,Emma Chookaszian,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Small Auditorium Main Building,202324/spring
CHSS140,Music Appreciation(CHSS140),A,15W,3,AUA Main Campus,Artur Avanesov,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 308E Paramaz Avedissian Building,202324/spring
CHSS140,Music Appreciation(CHSS140),B,15W,3,AUA Main Campus,Tzovinar Artzrouni,"MON 3:30pm-4:20pm, WED 3:30pm-4:20pm, FRI 3:30pm-4:20pm",Classroom 308E Paramaz Avedissian Building,202324/spring
CHSS141,Understanding the 20th Century Through Music(CHSS141),0,15W,3,AUA Main Campus,Artur Avanesov,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 308E Paramaz Avedissian Building,202324/spring
CHSS152,Introduction to Korean Language & Culture(CHSS152),0,15W,3,AUA Main Campus,Knarik Gevorgyan,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 207E Paramaz Avedissian Building,202324/spring
CHSS155,Introduction to Russian Language & Culture(CHSS155),0,15W,3,AUA Main Campus,Armine Vahanyan,"MON 5:30pm-6:20pm, WED 5:30pm-6:20pm, FRI 5:30pm-6:20pm",Classroom 206E Paramaz Avedissian Building,202324/spring
CHSS159,Introduction to Chinese Language & Culture(CHSS159),0,15W,3,AUA Main Campus,Ani Grigoryan,"TUE 4:30pm-5:45pm, THU 4:30pm-5:45pm",Classroom 306E Paramaz Avedissian Building,202324/spring
CHSS180,Introduction to Psychology(CHSS180),0,15W,3,AUA Main Campus,Khachatur Gasparyan,"TUE 4:30pm-5:45pm, THU 4:30pm-5:45pm",Classroom 206E Paramaz Avedissian Building,202324/spring
CHSS183,Statistics for Humanities and Social Sciences(CHSS183),0,15W,3,AUA Main Campus,Tatevik Movsisyan,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 612M Main Building,202324/spring
CHSS187,The Armenian Genocide(CHSS187),0,15W,3,AUA Main Campus,Robert Sukiasyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 113W Paramaz Avedissian Building,202324/spring
CHSS188,The Holocaust(CHSS188),0,15W,3,AUA Main Campus,Suren Manukyan,"MON 3:30pm-4:20pm, WED 3:30pm-4:20pm, FRI 3:30pm-4:20pm",Classroom 207E Paramaz Avedissian Building,202324/spring
CHSS189,Gender Perspectives(CHSS189),0,15W,3,AUA Main Campus,Laura Prokić,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 614M Main Building,202324/spring
CHSS203,Philosophy of Mind(CHSS203),0,15W,3,AUA Main Campus,Arshak Balayan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 206E Paramaz Avedissian Building,202324/spring
CHSS210,"Philosophy, Politics and Economics Seminar(CHSS210)",0,15W,3,AUA Main Campus,Arshak Balayan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 215E Paramaz Avedissian Building,202324/spring
CHSS220,The Study of History(CHSS220),0,15W,3,AUA Main Campus,Tigran Matosyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 306E Paramaz Avedissian Building,202324/spring
CHSS222,Soviet Armenia(CHSS222),0,15W,3,AUA Main Campus,Ashot Voskanyan,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 406E Paramaz Avedissian Building,202324/spring
CHSS233,Creative Productions(CHSS233),0,15W,3,AUA Main Campus,Armine Abrahamyan,TUE 3:00pm-5:45pm,Classroom 408E Paramaz Avedissian Building,202324/spring
CHSS235,Women/Gender and the Visual Arts(CHSS235),0,15W,3,AUA Main Campus,Vigen Galstyan,THU 3:00pm-5:45pm,Small Auditorium Main Building,202324/spring
CHSS239,The Age of Enlightenment(CHSS239),0,15W,3,AUA Main Campus,Araks Shahinyan,"TUE 4:30pm-5:45pm, THU 4:30pm-5:45pm",Classroom 207E Paramaz Avedissian Building,202324/spring
CHSS241,Armenian Music(CHSS241),0,15W,3,AUA Main Campus,Artur Avanesov,"MON 4:30pm-5:20pm, WED 4:30pm-5:20pm, FRI 4:30pm-5:20pm",Classroom 308E Paramaz Avedissian Building,202324/spring
CHSS250,Professional Communication in Armenian(CHSS250)(Prerequisite),0,15W,3,AUA Main Campus,Vahram Danielyan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 614M Main Building,202324/spring
CHSS251,Topics in Cinema(CHSS251),0,15W,3,AUA Main Campus,Sharistan Melkonian,TUE 3:00pm-5:45pm,Small Auditorium Main Building,202324/spring
CHSS261,Armenian Literature in Perspective(CHSS261)(Prerequisite),0,15W,3,AUA Main Campus,Siranush Dvoyan,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 314M Main Building,202324/spring
CHSS268,Photography(CHSS268),0,15W,3,AUA Main Campus,Eric Grigorian,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 406E Paramaz Avedissian Building,202324/spring
CHSS272,Comparative Religion(CHSS272),0,15W,3,AUA Main Campus,Harutyun Harutyunyan,"MON 3:30pm-4:20pm, WED 3:30pm-4:20pm, FRI 3:30pm-4:20pm",Classroom 206E Paramaz Avedissian Building,202324/spring
CHSS281,Human Development and Personality(CHSS281),0,15W,3,AUA Main Campus,Khachatur Gasparyan,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 206E Paramaz Avedissian Building,202324/spring
CHSS282,Trade(CHSS282),0,15W,3,AUA Main Campus,Gagik Gabrielyan,"TUE 9:00am-10:20am, THU 9:00am-10:20am",Classroom 113W Paramaz Avedissian Building,202324/spring
CHSS283,Trust(CHSS283),0,15W,3,AUA Main Campus,Fanis Varvoglis,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 315E Paramaz Avedissian Building,202324/spring
CHSS286,Comparative Genocide(CHSS286)(Prerequisite),0,15W,3,AUA Main Campus,Stephan Astourian,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 314M Main Building,202324/spring
CHSS288,Modern Turkey(CHSS288),0,15W,3,AUA Main Campus,Hrag Papazian,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 415W Paramaz Avedissian Building,202324/spring
CHSS292,Gender and Social Change(CHSS292),0,15W,3,AUA Main Campus,Hourig Attarian,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 307E Paramaz Avedissian Building,202324/spring
CHSS296,Special Topics in Social Sciences(CHSS296),A,15w,3,AUA Main Campus,Molly Freeman,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 413W Paramaz Avedissian Building,202324/spring
CHSS296,Special Topics in Social Sciences(CHSS296),B,15w,3,AUA Main Campus,Roubina Karhily,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 208E Paramaz Avedissian Building,202324/spring
CHSS296,Special Topics in Social Sciences(CHSS296),D,15w,3,AUA Main Campus,Nour Alayan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 314M Main Building,202324/spring
CHSS382,Practicum in Translation(CHSS382),0,15W,3,AUA Main Campus,Shushan Avagyan,WED 6:30pm-9:15pm,Classroom 114W Paramaz Avedissian Building,202324/spring
CHSS383,Consecutive & Simultaneous Interpreting(CHSS383),0,15W,3,AUA Main Campus,Davit Isajanyan,THU 6:30pm-9:15pm,Manoogian Hall 106E Paramaz Avedissian Building,202324/spring
CS100,Calculus 1(CS100),A,15W,3,AUA Main Campus,Anush Vardanyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 308E Paramaz Avedissian Building,202324/spring
CS101,Calculus 2(CS101)(Prerequisite),0,15w,3,AUA Main Campus,Smbat Aghekyan,"MON 8:30am-9:20am, WED 8:30am-9:20am, FRI 8:30am-9:20am",Classroom 314W Paramaz Avedissian Building,202324/spring
CS101,Calculus 2(CS101)(Prerequisite),A,15W,3,AUA Main Campus,Karen Navasardyan,"MON 8:30am-9:20am, WED 8:30am-9:20am, FRI 8:30am-9:20am",Classroom 113W Paramaz Avedissian Building,202324/spring
CS101,Calculus 2(CS101)(Prerequisite),B,15W,3,AUA Main Campus,Arpi Stepanyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 408E Paramaz Avedissian Building,202324/spring
CS101,Calculus 2(CS101)(Prerequisite),C,15W,3,AUA Main Campus,Karen Keryan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 416W Paramaz Avedissian Building,202324/spring
CS101,Calculus 2(CS101)(Prerequisite),D,15W,3,AUA Main Campus,Karen Keryan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 416W Paramaz Avedissian Building,202324/spring
CS101,Calculus 2(CS101)(Prerequisite),E,15W,3,AUA Main Campus,Nune Gevorgyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 416W Paramaz Avedissian Building,202324/spring
CS103,Real Analysis(CS103)(Prerequisite),A,15W,3,AUA Main Campus,Artur Sahakyan,"MON 8:30am-9:20am, WED 8:30am-9:20am, FRI 8:30am-9:20am",Classroom 414W Paramaz Avedissian Building,202324/spring
CS103,Real Analysis(CS103)(Prerequisite),B,15W,3,AUA Main Campus,Gegham Gevorgyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 306E Paramaz Avedissian Building,202324/spring
CS103,Real Analysis(CS103)(Prerequisite),C,15W,3,AUA Main Campus,Karen Navasardyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 314W Paramaz Avedissian Building,202324/spring
CS104,Linear Algebra(CS104),A,15W,3,AUA Main Campus,Hayk Aslanyan,"MON 8:30am-9:20am, WED 8:30am-9:20am, FRI 8:30am-9:20am",Classroom 416W Paramaz Avedissian Building,202324/spring
CS104,Linear Algebra(CS104),B,15W,3,AUA Main Campus,Shoghakat Stepanyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 406E Paramaz Avedissian Building,202324/spring
CS104,Linear Algebra(CS104),C,15W,3,AUA Main Campus,Vahagn Mikayelyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 406E Paramaz Avedissian Building,202324/spring
CS104,Linear Algebra(CS104),D,15W,3,AUA Main Campus,Gayane Ghazaryan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 415W Paramaz Avedissian Building,202324/spring
CS104,Linear Algebra(CS104),E,15W,3,AUA Main Campus,Vahagn Mikayelyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 406E Paramaz Avedissian Building,202324/spring
CS104,Linear Algebra(CS104),F,15W,3,AUA Main Campus,Gayane Ghazaryan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 415W Paramaz Avedissian Building,202324/spring
CS104,Linear Algebra(CS104),G,15W,3,AUA Main Campus,Tigran Hakobyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 408E Paramaz Avedissian Building,202324/spring
CS105,Ordinary Differential Equations(CS105)(Prerequisite),0,15W,3,AUA Main Campus,Hayk Nersisyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 415W Paramaz Avedissian Building,202324/spring
CS107,Probability(CS107)(Prerequisite),A,15W,3,AUA Main Campus,Michael Poghosyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 614M Main Building,202324/spring
CS107,Probability(CS107)(Prerequisite),B,15W,3,AUA Main Campus,Gayane Tonoyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 608M Main Building,202324/spring
CS107,Probability(CS107)(Prerequisite),C,15W,3,AUA Main Campus,Mher Martirosyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 308E Paramaz Avedissian Building,202324/spring
CS108,Statistics(CS108)(Prerequisite),A,15W,3,AUA Main Campus,Vahe Movsisyan,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 314W Paramaz Avedissian Building,202324/spring
CS108,Statistics(CS108)(Prerequisite),B,15W,3,AUA Main Campus,Ashot Abrahamyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 414W Paramaz Avedissian Building,202324/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),A,15W,3,AUA Main Campus,Hovag Abramian,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 208E Paramaz Avedissian Building,202324/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),B,15W,3,AUA Main Campus,Varduhi Yeghiazaryan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 414W Paramaz Avedissian Building,202324/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),C,15W,3,AUA Main Campus,Varduhi Yeghiazaryan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 414W Paramaz Avedissian Building,202324/spring
CS120,Introduction to Object-Oriented Programming(CS120)(Prerequisite),D,15W,3,AUA Main Campus,Hovag Abramian,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 207E Paramaz Avedissian Building,202324/spring
CS121,Data Structures(CS121)(Prerequisite),A,15W,3,AUA Main Campus,Monika Stepanyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 314M Main Building,202324/spring
CS121,Data Structures(CS121)(Prerequisite),B,15W,3,AUA Main Campus,Monika Stepanyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 314M Main Building,202324/spring
CS130,Computer Organization(CS130)(Prerequisite),0,15W,3,AUA Main Campus,Alik Sargsyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 407E Paramaz Avedissian Building,202324/spring
CS140,Mechanics(CS140)(Prerequisite),A,15W,3,AUA Main Campus,Suren Khachatryan,"TUE 9:00am-10:15am, THU 9:00am-10:15am","Classroom 212M Main Building, Classroom 413W Paramaz Avedissian Building",202324/spring
CS140,Mechanics(CS140)(Prerequisite),B,15W,3,AUA Main Campus,Suren Khachatryan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 113W Paramaz Avedissian Building,202324/spring
CS211,Introduction to Algorithms(CS211)(Prerequisite),A,15W,3,AUA Main Campus,Irina Tirosyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 414W Paramaz Avedissian Building,202324/spring
CS211,Introduction to Algorithms(CS211)(Prerequisite),B,15W,3,AUA Main Campus,Armen Kostanyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 416W Paramaz Avedissian Building,202324/spring
CS213,Optimization(CS213)(Prerequisite),A,15W,3,AUA Main Campus,Lusine Poghosyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 407E Paramaz Avedissian Building,202324/spring
CS213,Optimization(CS213)(Prerequisite),B,15W,3,AUA Main Campus,Elen Andreasyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 413W Paramaz Avedissian Building,202324/spring
CS213,Optimization(CS213)(Prerequisite),C,15W,3,AUA Main Campus,Lusine Poghosyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 407E Paramaz Avedissian Building,202324/spring
CS218,Game Development(CS218)(Prerequisite),0,15W,3,AUA Main Campus,Aram Serobyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 215E Paramaz Avedissian Building,202324/spring
CS221,Cloud Computing(CS221)(Prerequisite),0,15w,3,AUA Main Campus,Vahe Momjyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 416W Paramaz Avedissian Building,202324/spring
CS230,Software Testing Fundamentals(CS230)(Prerequisite),0,15W,3,AUA Main Campus,Artur Mkrtchyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 406E Paramaz Avedissian Building,202324/spring
CS231,Quantum Computing(CS231)(Prerequisite),0,15w,3,AUA Main Campus,Suren Khachatryan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 413W Paramaz Avedissian Building,202324/spring
CS232,Cybersecurity(CS232)(Prerequisite),0,15W,3,AUA Main Campus,Vaagn Toukharian,"TUE 12:00pm-1:20pm, THU 12:00pm-1:20pm",Classroom 408E Paramaz Avedissian Building,202324/spring
CS246,Artificial Intelligence(CS246)(Prerequisite),0,15W,3,AUA Main Campus,Monika Stepanyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 422M/424M Main Building,202324/spring
CS251,Machine Learning(CS251)(Prerequisite),A,15W,3,AUA Main Campus,Aram Butavyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 414W Paramaz Avedissian Building,202324/spring
CS251,Machine Learning(CS251)(Prerequisite),B,15w,3,AUA Main Campus,Elen Vardanyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 113W Paramaz Avedissian Building,202324/spring
CS251,Machine Learning(CS251)(Prerequisite),C,15W,3,AUA Main Campus,Davit Ghazaryan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 306E Paramaz Avedissian Building,202324/spring
CS251,Machine Learning(CS251)(Prerequisite),D,15W,3,AUA Main Campus,Gagik Khalafyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 415W Paramaz Avedissian Building,202324/spring
CS290,Special Topics in Applied Computer Science(CS290)(Prerequisite),0,15W,3,AUA Main Campus,Khachatur Virabyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 406E Paramaz Avedissian Building,202324/spring
CS296,Capstone(CS296),A,15w,3,AUA Main Campus,Hayk Nersisyan,TBD,,202324/spring
CS296,Capstone(CS296),B,15w,3,AUA Main Campus,Hayk Nersisyan,TBD,,202324/spring
CS296,Capstone(CS296),C,15w,3,AUA Main Campus,Hayk Nersisyan,TBD,,202324/spring
CS299,Independent Study(CS299),1,5w,1,AUA Main Campus,Hayk Nersisyan,TBD,,202324/spring
CS312,Object-Oriented Analysis and Design(CS312),0,15W,3,AUA Main Campus,Armen Kostanyan,"TUE 9:00am-10:20am, THU 9:00am-10:20am",Classroom 612M Main Building,202324/spring
CS322,Software Engineering(CS322),0,15W,3,AUA Main Campus,Vahe Momjyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 307E Paramaz Avedissian Building,202324/spring
CS326,Database Systems(CS326),0,15w,3,AUA Main Campus,Dalita Artin Avanesian,"TUE 10:30am-11:50am, THU 10:30am-11:50am",Classroom 413W Paramaz Avedissian Building,202324/spring
CS326,Database Systems(CS326),C,15w,3,AUA Main Campus,Aleksandr Hayrapetyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 314W Paramaz Avedissian Building,202324/spring
CS337,Cybersecurity(CS337),0,15W,3,AUA Main Campus,Vaagn Toukharian,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 408E Paramaz Avedissian Building,202324/spring
